player_id,hand_id,is_bot,player_profile,table_size,position,small_blind_bb,big_blind_bb,posted_blind_bb,stack_bb,effective_stack_bb,previous_action,facing_raise,facing_3bet,pot_size_bb,current_bet_bb,amount_to_call_bb,pot_odds,card_1,card_2,hand_class,hand_family,hand_strength,gto_fold_probability,gto_call_probability,gto_raise_probability,gto_action,player_action,chosen_action_probability,gto_l1_distance,is_gto_correct,decision_time,bet_size_bb,bet_size
P00170,54,0,aggressive_regular,6,BB,0.5,1.0,1.0,64.47730660492493,38.771066423640406,open_raise,1,0,4.743894464041541,2.416629903405057,1.416629903405057,0.2299528122785786,Jh,Jc,JJ,medium_pair,89.0,0.0,0.38476905006333245,0.6152309499366676,raise,raise,0.6152309499366676,0.7695381001266648,1,6.4481904827875,8.034093232309226,8.034093232309226
P00170,55,0,aggressive_regular,6,CO,0.5,1.0,0.0,114.19724822512974,109.48741190428551,unopened,0,0,1.5,0.0,0.0,0.0,Jc,3h,J3o,trash,30.0,0.651468130851125,0.25512486443204285,0.09340700471683215,fold,call,0.25512486443204285,1.4897502711359143,0,4.740011190967502,1.0,1.0
P00170,56,0,aggressive_regular,6,MP,0.5,1.0,0.0,27.521729642472813,35.991916466055706,unopened,0,0,1.5,0.0,0.0,0.0,Ad,Qh,AQo,premium_broadway,84.0,0.0,0.35332526592036684,0.6466747340796332,raise,call,0.35332526592036684,1.2933494681592663,0,7.293352320984818,1.0,1.0
P00170,57,0,aggressive_regular,6,BB,0.5,1.0,1.0,109.25453087539988,94.99833060319474,limped,0,0,3.5,1.0,0.0,0.0,4c,5h,54o,trash,30.0,0.502864191846377,0.3461990478007228,0.15093676035290013,fold,raise,0.15093676035290013,1.6981264792941997,0,5.335352994364598,2.513206924203766,2.513206924203766
P00170,58,0,aggressive_regular,6,UTG,0.5,1.0,0.0,102.65307028229006,103.16846551730106,unopened,0,0,1.5,0.0,0.0,0.0,Qc,6h,Q6o,marginal,53.0,0.2997590447208518,0.4487938259744856,0.2514471293046626,call,raise,0.2514471293046626,1.4971057413906748,0,6.069748401167513,2.8875757237483746,2.8875757237483746
P00170,59,0,aggressive_regular,6,SB,0.5,1.0,0.5,63.64854480895051,66.43043268834612,limped,0,0,3.5,1.0,0.5,0.125,6s,Jh,J6o,marginal,36.0,0.5810093372311519,0.29978774074673054,0.11920292202211755,fold,fold,0.5810093372311519,0.8379813255376962,1,6.173630291061143,0.0,0.0
P00170,60,0,aggressive_regular,6,BB,0.5,1.0,1.0,61.69938842589896,67.36455502200307,unopened,0,0,1.5,1.0,0.0,0.0,Qs,As,AQs,premium_broadway,90.0,0.0,0.3191952462583076,0.6808047537416924,raise,raise,0.6808047537416924,0.6383904925166153,1,7.946516336120816,2.70161672940221,2.70161672940221
P00170,61,0,aggressive_regular,6,UTG,0.5,1.0,0.0,84.17931404800822,95.15498859342571,unopened,0,0,1.5,0.0,0.0,0.0,8d,5c,85o,marginal,36.0,0.7322252348579588,0.20094029512541292,0.06683447001662837,fold,fold,0.7322252348579588,0.5355495302840825,1,4.74175102519478,0.0,0.0
P00170,62,0,aggressive_regular,6,SB,0.5,1.0,0.5,79.13552636732558,56.01061878773129,limped,0,0,4.5,1.0,0.5,0.1,3d,Th,T3o,trash,27.0,0.7668787165891443,0.176771747304067,0.0563495361067887,fold,fold,0.7668787165891443,0.4662425668217114,1,6.3080333380213744,0.0,0.0
P00170,63,0,aggressive_regular,6,SB,0.5,1.0,0.5,94.11916389981961,76.08664045897994,open_raise,1,0,4.706184267847544,2.8929565126764207,2.3929565126764207,0.33707692052555754,9d,Js,J9o,standard,55.0,0.2538981874857209,0.6268988904921615,0.11920292202211755,call,call,0.6268988904921615,0.746202219015677,1,4.39549075332089,2.3929565126764207,2.3929565126764207
P00170,64,0,aggressive_regular,6,BTN,0.5,1.0,0.0,95.54261550171861,97.83542439701432,unopened,0,0,1.5,0.0,0.0,0.0,8s,9d,98o,marginal,50.0,0.0,0.5096648749681518,0.49033512503184806,call,raise,0.49033512503184806,1.0193297499363037,0,5.481973614881022,2.629085985407836,2.629085985407836
P00170,65,0,aggressive_regular,6,BB,0.5,1.0,1.0,94.15944814931865,91.34786303823807,unopened,0,0,1.5,1.0,0.0,0.0,Ad,3d,A3s,suited_ace,64.0,0.0,0.3914842837998178,0.6085157162001823,raise,raise,0.6085157162001823,0.7829685675996355,1,7.417636410598915,2.061003519782296,2.061003519782296
P00170,66,0,aggressive_regular,6,CO,0.5,1.0,0.0,147.1394223884481,148.9251537827961,open_raise,1,0,4.306684147586502,2.0,2.0,0.31712385672039367,7d,7s,77,medium_pair,73.0,0.0,0.5506929692205494,0.44930703077945056,call,call,0.5506929692205494,0.8986140615589011,1,6.177492195765251,2.0,2.0
P00170,67,0,aggressive_regular,6,BB,0.5,1.0,1.0,108.57656844467034,104.59686626239963,open_raise,1,0,3.929712239954041,2.0531854959435747,1.0531854959435747,0.2113600462550642,2d,9s,92o,trash,22.0,0.8399911483377653,0.14506855114856126,0.014940300513673455,fold,fold,0.8399911483377653,0.3200177033244694,1,3.7932417037746258,0.0,0.0
P00170,68,0,aggressive_regular,6,BB,0.5,1.0,1.0,109.16869508254881,108.28589160938544,open_raise,1,0,4.191298276150518,2.0,1.0,0.1926300410427439,3c,Qh,Q3o,marginal,47.0,0.22904396282457695,0.6174508817478258,0.1535051554275973,call,raise,0.1535051554275973,1.6929896891448055,0,5.761229582453404,9.044192087952114,9.044192087952114
P00170,69,0,aggressive_regular,6,BTN,0.5,1.0,0.0,61.92426485564861,44.524956574802175,unopened,0,0,1.5,0.0,0.0,0.0,5h,6c,65o,marginal,35.0,0.3596924674225978,0.42151678713075086,0.21879074544665134,call,call,0.42151678713075086,1.1569664257384984,1,4.560461949559293,1.0,1.0
P00171,1,0,beginner,6,SB,0.5,1.0,0.5,65.85464574471476,42.38823403714031,unopened,0,0,1.5,1.0,0.5,0.25,4d,Js,J4o,trash,32.0,0.6730956485155304,0.2409163840852379,0.08598796739923159,fold,raise,0.08598796739923159,1.8280240652015367,0,7.074854732065815,3.114793110800686,3.114793110800686
P00171,2,0,beginner,6,SB,0.5,1.0,0.5,113.34108735170582,124.93333851708933,open_raise,1,0,4.624309002407131,2.727457568169734,2.227457568169734,0.3250924480899529,Th,Qh,QTs,broadway,75.0,0.0,0.564061174103437,0.435938825896563,call,call,0.564061174103437,0.8718776517931259,1,7.247048784853348,2.227457568169734,2.227457568169734
P00171,3,0,beginner,6,BB,0.5,1.0,1.0,94.92782669308355,97.46994550649691,open_raise,1,0,3.9992826304923996,2.001950014135359,1.001950014135359,0.20034061307098702,4s,Kd,K4o,marginal,54.0,0.02577262893262422,0.7052189758327057,0.26900839523467013,call,call,0.7052189758327057,0.5895620483345887,1,6.48424625269857,1.001950014135359,1.001950014135359
P00171,4,0,beginner,6,CO,0.5,1.0,0.0,140.54031593489202,151.9793152329828,unopened,0,0,1.5,0.0,0.0,0.0,Th,5d,T5o,trash,31.0,0.628896528511998,0.2697083258205213,0.10139514566748078,fold,fold,0.628896528511998,0.7422069429760041,1,4.831293891330852,0.0,0.0
P00171,5,0,beginner,6,MP,0.5,1.0,0.0,67.98239158906516,80.67859934444002,unopened,0,0,1.5,0.0,0.0,0.0,2c,8c,82s,trash,34.0,0.6937666854677511,0.2271265308602422,0.0791067836720067,fold,fold,0.6937666854677511,0.6124666290644978,1,5.327415039196636,0.0,0.0
P00171,6,0,beginner,6,CO,0.5,1.0,0.0,40.81530872547101,42.240323853360636,unopened,0,0,1.5,0.0,0.0,0.0,3c,Kd,K3o,marginal,52.0,0.03641544646441475,0.5313468770739288,0.43223767646165645,call,call,0.5313468770739288,0.9373062458521424,1,6.035250986017181,1.0,1.0
P00171,7,0,beginner,6,SB,0.5,1.0,0.5,142.20830825900958,110.79692072982711,unopened,0,0,1.5,1.0,0.5,0.25,Kd,5h,K5o,standard,56.0,0.009606953187175526,0.5357227857013446,0.45467026111147996,call,call,0.5357227857013446,0.9285544285973109,1,6.134667185168336,1.0,1.0
P00171,8,0,beginner,6,SB,0.5,1.0,0.5,103.20513406594657,112.41050663394769,open_raise,1,0,4.600546045365986,2.4757647735331285,1.9757647735331285,0.3004366472240244,Kd,2d,K2s,standard,56.0,0.24064309711744425,0.6292484285195579,0.13010847436299786,call,raise,0.13010847436299786,1.7397830512740042,0,6.766640795415812,10.5955644770606,10.5955644770606
P00171,9,0,beginner,6,SB,0.5,1.0,0.5,101.62083071012042,90.71052580876287,unopened,0,0,1.5,1.0,0.5,0.25,2d,Jc,J2o,trash,28.0,0.7500217886786288,0.18859510391787912,0.061383107403492204,fold,fold,0.7500217886786288,0.49995642264274254,1,7.202382295611206,0.0,0.0
P00171,10,0,beginner,6,BTN,0.5,1.0,0.0,142.69731844823124,160.9928231279289,unopened,0,0,1.5,0.0,0.0,0.0,Td,5c,T5o,trash,31.0,0.47533548866314734,0.361704040634531,0.16296047070232164,fold,raise,0.16296047070232164,1.6740790585953567,0,4.7670112442652774,2.3647316504210347,2.3647316504210347
P00171,11,0,beginner,6,BB,0.5,1.0,1.0,165.95574996646144,147.4420186189173,unopened,0,0,1.5,1.0,0.0,0.0,4d,Tc,T4o,trash,29.0,0.52969212336787,0.33065569321536986,0.1396521834167601,fold,call,0.33065569321536986,1.3386886135692602,0,3.81826077340365,1.0,1.0
P00171,12,0,beginner,6,MP,0.5,1.0,0.0,122.03082504895747,115.57688691121628,unopened,0,0,1.5,0.0,0.0,0.0,7c,2h,72o,trash,16.0,0.9191696705260315,0.06438139878055059,0.016448930693417962,fold,fold,0.9191696705260315,0.16166065894793707,1,5.226195614573314,0.0,0.0
P00171,13,0,beginner,6,UTG,0.5,1.0,0.0,115.21156626817293,105.48302360773545,unopened,0,0,1.5,0.0,0.0,0.0,Tc,6s,T6o,marginal,42.0,0.6054009027063789,0.28461554282629375,0.10998355446732735,fold,call,0.28461554282629375,1.4307689143474125,0,3.7094118225530037,1.0,1.0
P00171,14,0,beginner,6,SB,0.5,1.0,0.5,91.73267658323786,111.94007081109899,unopened,0,0,1.5,1.0,0.5,0.25,7d,8s,87o,marginal,45.0,0.3298240561429482,0.4354505040542217,0.23472543980283014,call,call,0.4354505040542217,1.1290989918915566,1,5.427128321925741,1.0,1.0
P00171,15,0,beginner,6,UTG,0.5,1.0,0.0,91.93390709838901,93.72784317622984,limped,0,0,4.5,1.0,1.0,0.18181818181818182,2d,Kh,K2o,marginal,50.0,0.3892680770491748,0.4070819894486059,0.2036499335022193,call,call,0.4070819894486059,1.185836021102788,1,5.650789761904821,1.0,1.0
P00171,16,0,beginner,6,BB,0.5,1.0,1.0,97.90721675431293,106.39050498770533,open_raise,1,0,4.080912283833035,2.4793727114762683,1.4793727114762683,0.26606059090932893,Kh,4h,K4s,standard,60.0,0.0,0.6366253049919497,0.36337469500805036,call,call,0.6366253049919497,0.7267493900161006,1,4.423698310717826,1.4793727114762683,1.4793727114762683
P00171,17,0,beginner,6,BTN,0.5,1.0,0.0,190.1232196296758,190.22710846148175,limped,0,0,2.5,1.0,1.0,0.2857142857142857,4s,5s,54s,marginal,36.0,0.3298240561429482,0.4354505040542217,0.23472543980283014,call,call,0.4354505040542217,1.1290989918915566,1,6.105986838657076,1.0,1.0
P00171,18,0,beginner,6,CO,0.5,1.0,0.0,83.76681734924307,91.31111580559124,open_raise,1,0,4.19529054661594,2.651827954394111,2.651827954394111,0.38729108514814325,5h,Qc,Q5o,marginal,51.0,0.26090064075800323,0.6300025380463838,0.10909682119561293,call,call,0.6300025380463838,0.7399949239072323,1,3.491426955562349,2.651827954394111,2.651827954394111
P00171,19,0,beginner,6,MP,0.5,1.0,0.0,79.98131992645526,81.70858349376392,unopened,0,0,1.5,0.0,0.0,0.0,6c,6d,66,low_pair,69.0,0.0,0.44291671247885633,0.5570832875211436,raise,call,0.44291671247885633,1.114166575042287,0,5.39101621976997,1.0,1.0
P00171,20,0,beginner,6,MP,0.5,1.0,0.0,107.24270133796324,102.48635349519684,unopened,0,0,1.5,0.0,0.0,0.0,9d,Qc,Q9o,standard,61.0,0.0,0.5199992752086909,0.4800007247913092,call,call,0.5199992752086909,0.9600014495826182,1,6.690028326647715,1.0,1.0
P00171,21,0,beginner,6,MP,0.5,1.0,0.0,113.74421567372917,96.32658923977216,unopened,0,0,1.5,0.0,0.0,0.0,7c,8s,87o,marginal,45.0,0.41845821562491786,0.39223878268918405,0.1893030016858981,fold,call,0.39223878268918405,1.215522434621632,0,7.973383138118336,1.0,1.0
P00171,22,0,beginner,6,SB,0.5,1.0,0.5,100.54175929850096,115.93199299099123,limped,0,0,3.5,1.0,0.5,0.125,3d,4d,43s,trash,31.0,0.6937666854677511,0.2271265308602422,0.0791067836720067,fold,fold,0.6937666854677511,0.6124666290644978,1,5.7830769847641985,0.0,0.0
P00171,23,0,beginner,6,CO,0.5,1.0,0.0,116.06071316843187,108.43854706298595,open_raise,1,0,3.8337931210455958,2.131821844478501,2.131821844478501,0.3573515650605208,7d,4h,74o,trash,31.0,0.785006250398524,0.19869125023003503,0.016302499371440946,fold,raise,0.016302499371440946,1.9673950012571182,0,5.122916395852783,8.90382881925263,8.90382881925263
P00171,24,0,beginner,6,MP,0.5,1.0,0.0,95.448777717935,84.11842696408688,unopened,0,0,1.5,0.0,0.0,0.0,4h,9c,94o,trash,26.0,0.8253242206593829,0.13482008039472734,0.039855698945889695,fold,fold,0.8253242206593829,0.34935155868123413,1,3.624202815461967,0.0,0.0
P00171,25,0,beginner,6,BB,0.5,1.0,1.0,104.11476760102111,92.11959162502475,unopened,0,0,1.5,1.0,0.0,0.0,Jh,Tc,JTo,broadway,64.0,0.0,0.3914842837998178,0.6085157162001823,raise,raise,0.6085157162001823,0.7829685675996355,1,3.162143757429424,3.0084052499708105,3.0084052499708105
P00171,26,0,beginner,6,CO,0.5,1.0,0.0,109.06650383605722,114.49783319531484,open_raise,1,0,4.550443134450977,2.12042765479154,2.12042765479154,0.3178636975267087,4s,9c,94o,trash,26.0,0.8675936574269539,0.12245454070614177,0.009951801866904326,fold,fold,0.8675936574269539,0.2648126851460922,1,6.05656243933073,0.0,0.0
P00171,27,0,beginner,6,BB,0.5,1.0,1.0,103.85977461778111,90.11256410816787,unopened,0,0,1.5,1.0,0.0,0.0,8d,Kh,K8o,standard,62.0,0.0,0.40438672971122064,0.5956132702887793,raise,call,0.40438672971122064,1.1912265405775586,0,9.360281109209913,1.0,1.0
P00171,28,0,beginner,6,BTN,0.5,1.0,0.0,77.26160792744048,96.77234696753882,unopened,0,0,1.5,0.0,0.0,0.0,5h,Ac,A5o,standard,62.0,0.0,0.40438672971122064,0.5956132702887793,raise,fold,0.0,2.0,0,7.6467877124519505,0.0,0.0
P00171,29,0,beginner,6,BTN,0.5,1.0,0.0,85.36779137804022,85.79052077201203,open_raise,1,0,4.288507936471353,2.5518736782397804,2.5518736782397804,0.3730601334802203,6d,2s,62o,trash,22.0,0.8281627249279873,0.15970884008773856,0.012128434984274237,fold,call,0.15970884008773856,1.6805823198245229,0,6.912122082951122,2.5518736782397804,2.5518736782397804
P00171,30,0,beginner,6,SB,0.5,1.0,0.5,94.50084767243517,76.9987598593941,open_raise,1,0,4.453259548753519,2.4738166445158014,1.9738166445158014,0.3071095759815105,4d,6h,64o,trash,30.0,0.8579380451245211,0.13107501224488569,0.01098694263059318,fold,fold,0.8579380451245211,0.28412390975095775,1,5.269368154056128,0.0,0.0
P00171,31,0,beginner,6,UTG,0.5,1.0,0.0,84.17707527104052,101.3862385588127,limped,0,0,3.5,1.0,1.0,0.2222222222222222,5c,2d,52o,trash,21.0,0.9124896316705875,0.069524158367321,0.01798620996209156,fold,call,0.069524158367321,1.860951683265358,0,4.144078640932515,1.0,1.0
P00171,32,0,beginner,6,SB,0.5,1.0,0.5,111.13435178290854,124.74602106898382,open_raise,1,0,4.903608558357861,2.75889205183389,2.25889205183389,0.31537757199205546,8s,4h,84o,trash,32.0,0.8290431688854688,0.15756991328686645,0.013386917827664779,fold,fold,0.8290431688854688,0.34191366222906244,1,4.556484552702902,0.0,0.0
P00171,33,0,beginner,6,BB,0.5,1.0,1.0,63.135561675640076,75.5769743922826,three_bet,1,1,11.281192518531649,7.3152634067616065,6.3152634067616065,0.35889405421031445,3h,5h,53s,trash,31.0,0.9162377282435837,0.0788022975962118,0.004959974160204477,fold,fold,0.9162377282435837,0.16752454351283252,1,6.430223793568778,0.0,0.0
P00171,34,0,beginner,6,BTN,0.5,1.0,0.0,142.37496118333587,137.37879315591027,unopened,0,0,1.5,0.0,0.0,0.0,Jc,3s,J3o,trash,30.0,0.502864191846377,0.3461990478007228,0.15093676035290013,fold,fold,0.502864191846377,0.9942716163072459,1,6.906005455549957,0.0,0.0
P00171,35,0,beginner,6,BTN,0.5,1.0,0.0,112.39373042290748,125.97109576713588,unopened,0,0,1.5,0.0,0.0,0.0,7h,Qh,Q7s,standard,61.0,0.0,0.3977555381769194,0.6022444618230807,raise,call,0.3977555381769194,1.2044889236461613,0,4.468789034637713,1.0,1.0
P00171,36,0,beginner,6,UTG,0.5,1.0,0.0,86.61049075376685,89.55828249784267,unopened,0,0,1.5,0.0,0.0,0.0,Ac,Kc,AKs,premium_broadway,95.0,0.0,0.33398391024756313,0.6660160897524369,raise,call,0.33398391024756313,1.3320321795048737,0,5.470869896042742,1.0,1.0
P00171,37,0,beginner,6,UTG,0.5,1.0,0.0,131.2769681373686,142.89060208924033,unopened,0,0,1.5,0.0,0.0,0.0,Jh,Ts,JTo,broadway,64.0,0.0,0.5096648749681518,0.49033512503184806,call,raise,0.49033512503184806,1.0193297499363037,0,7.099684143999422,2.239821262433339,2.239821262433339
P00171,38,0,beginner,6,UTG,0.5,1.0,0.0,157.75233440535948,148.71694798912733,unopened,0,0,1.5,0.0,0.0,0.0,5s,8d,85o,marginal,36.0,0.7322252348579588,0.20094029512541292,0.06683447001662837,fold,fold,0.7322252348579588,0.5355495302840825,1,5.839561104833167,0.0,0.0
P00171,39,0,beginner,6,CO,0.5,1.0,0.0,178.53780762911936,191.69356181494075,open_raise,1,0,5.029508435350526,2.8001572103979107,2.8001572103979107,0.35763432783600607,8s,2c,82o,trash,19.0,0.9250623645824715,0.06997083376747162,0.004966801650056961,fold,call,0.06997083376747162,1.8600583324650568,0,7.057251133419515,2.8001572103979107,2.8001572103979107
P00171,40,0,beginner,6,BTN,0.5,1.0,0.0,135.04991514723872,151.06915107942893,unopened,0,0,1.5,0.0,0.0,0.0,Qc,Ks,KQo,broadway,81.0,0.0,0.3269572963002781,0.673042703699722,raise,call,0.3269572963002781,1.346085407399444,0,5.127879747973061,1.0,1.0
P00171,41,0,beginner,6,MP,0.5,1.0,0.0,129.6262062017568,145.05414486905136,limped,0,0,2.5,1.0,1.0,0.2857142857142857,8d,6c,86o,marginal,40.0,0.5557581760468361,0.3151588057253295,0.12908301822783436,fold,fold,0.5557581760468361,0.8884836479063278,1,2.810708905077134,0.0,0.0
P00171,42,0,beginner,6,CO,0.5,1.0,0.0,103.08897118707696,99.29726962489038,unopened,0,0,1.5,0.0,0.0,0.0,Js,7c,J7o,marginal,47.0,0.17951419732496676,0.49469230894433935,0.32579349373069394,call,call,0.49469230894433935,1.0106153821113213,1,5.277946656000864,1.0,1.0
P00171,43,0,beginner,6,UTG,0.5,1.0,0.0,130.05842744840064,115.43531073531553,unopened,0,0,1.5,0.0,0.0,0.0,2d,8d,82s,trash,34.0,0.7668787165891443,0.176771747304067,0.0563495361067887,fold,fold,0.7668787165891443,0.4662425668217114,1,5.820979537169923,0.0,0.0
P00171,44,0,beginner,6,CO,0.5,1.0,0.0,67.10139348487999,74.66746008455392,unopened,0,0,1.5,0.0,0.0,0.0,3d,2h,32o,trash,20.0,0.8253242206593829,0.13482008039472734,0.039855698945889695,fold,fold,0.8253242206593829,0.34935155868123413,1,7.930563624724132,0.0,0.0
P00171,45,0,beginner,6,CO,0.5,1.0,0.0,41.51260922452432,41.04534077413245,unopened,0,0,1.5,0.0,0.0,0.0,Jc,6d,J6o,marginal,36.0,0.502864191846377,0.3461990478007228,0.15093676035290013,fold,fold,0.502864191846377,0.9942716163072459,1,5.584035458666263,0.0,0.0
P00171,46,0,beginner,6,BTN,0.5,1.0,0.0,111.55001915514336,127.40360746752734,unopened,0,0,1.5,0.0,0.0,0.0,2c,5d,52o,trash,21.0,0.7134760533617662,0.21379149948196594,0.07273244715626793,fold,fold,0.7134760533617662,0.5730478932764677,1,6.73792680358114,0.0,0.0
P00171,47,0,beginner,6,BB,0.5,1.0,1.0,93.91907339118227,90.6730387832232,unopened,0,0,1.5,1.0,0.0,0.0,6h,Ks,K6o,standard,58.0,0.0,0.4345119967538002,0.5654880032461997,raise,fold,0.0,2.0,0,5.263314918655437,0.0,0.0
P00171,48,0,beginner,6,BB,0.5,1.0,1.0,83.54442912724345,68.92811220772879,unopened,0,0,1.5,1.0,0.0,0.0,9h,9c,99,medium_pair,81.0,0.0,0.3301774024910037,0.6698225975089963,raise,raise,0.6698225975089963,0.6603548049820074,1,4.60167241079337,3.0712888681650474,3.0712888681650474
P00171,49,0,beginner,6,CO,0.5,1.0,0.0,98.10587964948068,93.69510885168378,unopened,0,0,1.5,0.0,0.0,0.0,9c,9h,99,medium_pair,81.0,0.0,0.34373245301299493,0.6562675469870052,raise,raise,0.6562675469870052,0.6874649060259898,1,5.386433189459507,2.0,2.0
P00171,50,0,beginner,6,MP,0.5,1.0,0.0,166.3367665771389,173.77483855911302,unopened,0,0,1.5,0.0,0.0,0.0,8d,Td,T8s,suited_connector,56.0,0.03641544646441475,0.5313468770739288,0.43223767646165645,call,raise,0.43223767646165645,1.135524647076687,0,6.3840631732030255,2.463095150908841,2.463095150908841
P00171,51,0,beginner,6,MP,0.5,1.0,0.0,132.76986031146328,125.8636935508699,unopened,0,0,1.5,0.0,0.0,0.0,9d,5h,95o,marginal,37.0,0.628896528511998,0.2697083258205213,0.10139514566748078,fold,call,0.2697083258205213,1.4605833483589574,0,5.32317625213609,1.0,1.0
P00171,52,0,beginner,6,BB,0.5,1.0,1.0,26.243565118770064,35.01195722446434,open_raise,1,0,3.8015427582509282,2.0,1.0,0.20826639485436402,Jh,4h,J4s,marginal,47.0,0.21794316962120974,0.6265088401695623,0.1555479902092279,call,fold,0.21794316962120974,1.5641136607575805,0,6.578566558188913,0.0,0.0
P00171,53,0,beginner,6,UTG,0.5,1.0,0.0,55.51040405607694,48.06367616555182,unopened,0,0,1.5,0.0,0.0,0.0,Kh,2h,K2s,standard,56.0,0.20937459416695775,0.4844756601636692,0.30614974566937303,call,call,0.4844756601636692,1.0310486796726615,1,5.609643595728655,1.0,1.0
P00171,54,0,beginner,6,UTG,0.5,1.0,0.0,94.46061595408423,105.73602891654957,unopened,0,0,1.5,0.0,0.0,0.0,Th,Qc,QTo,broadway,69.0,0.0,0.4796082896652144,0.5203917103347856,raise,raise,0.5203917103347856,0.9592165793304288,1,6.8904918000233195,3.0818656692029323,3.0818656692029323
P00171,55,0,beginner,6,SB,0.5,1.0,0.5,84.65208780077215,73.79286117343642,unopened,0,0,1.5,1.0,0.5,0.25,Qs,4d,Q4o,marginal,49.0,0.20937459416695775,0.4844756601636692,0.30614974566937303,call,fold,0.20937459416695775,1.5812508116660844,0,4.56980678824792,0.0,0.0
P00171,56,0,beginner,6,CO,0.5,1.0,0.0,89.92571542194915,98.75236494193076,unopened,0,0,1.5,0.0,0.0,0.0,4h,Jc,J4o,trash,32.0,0.6054009027063789,0.28461554282629375,0.10998355446732735,fold,fold,0.6054009027063789,0.7891981945872422,1,4.762900139391902,0.0,0.0
P00171,57,0,beginner,6,BTN,0.5,1.0,0.0,66.58364191041423,57.442719690615185,unopened,0,0,1.5,0.0,0.0,0.0,Qc,Jd,QJo,broadway,74.0,0.0,0.3466898151320757,0.6533101848679242,raise,raise,0.6533101848679242,0.6933796302641515,1,5.0192743241054565,2.674103544165608,2.674103544165608
P00171,58,0,beginner,6,BB,0.5,1.0,1.0,79.59385812601256,81.03589241843495,three_bet,1,1,14.682905499688257,9.641094789764054,8.641094789764054,0.37048082157981155,4d,Kc,K4o,marginal,54.0,0.4076934890884466,0.5100366818843974,0.08226982902715592,call,call,0.5100366818843974,0.9799266362312051,1,3.38519397104836,8.641094789764054,8.641094789764054
P00171,59,0,beginner,6,BTN,0.5,1.0,0.0,66.75867464352945,61.43869290586978,unopened,0,0,1.5,0.0,0.0,0.0,6h,Jh,J6s,marginal,51.0,0.0,0.49946466870442235,0.5005353312955777,raise,call,0.49946466870442235,1.0010706625911552,0,5.985501550870291,1.0,1.0
P00171,60,0,beginner,6,SB,0.5,1.0,0.5,140.33805147400784,120.68219612500488,unopened,0,0,1.5,1.0,0.5,0.25,2s,5c,52o,trash,21.0,0.8495387578141718,0.11700979113071008,0.03345145105511817,fold,fold,0.8495387578141718,0.3009224843716565,1,4.236735051607832,0.0,0.0
P00171,61,0,beginner,6,UTG,0.5,1.0,0.0,76.18825847116754,86.80427431364072,unopened,0,0,1.5,0.0,0.0,0.0,5h,4s,54o,trash,30.0,0.8253242206593829,0.13482008039472734,0.039855698945889695,fold,call,0.13482008039472734,1.7303598392105453,0,4.831675516409687,1.0,1.0
P00171,62,0,beginner,6,MP,0.5,1.0,0.0,111.54271784237685,103.31055768936201,limped,0,0,4.5,1.0,1.0,0.18181818181818182,8c,Ts,T8o,marginal,50.0,0.2695959999538037,0.4614625786762012,0.2689414213699951,call,raise,0.2689414213699951,1.4621171572600098,0,7.644062124241934,2.6729532591439864,2.6729532591439864
P00171,63,0,beginner,6,BTN,0.5,1.0,0.0,131.13284404674482,137.63287018960062,unopened,0,0,1.5,0.0,0.0,0.0,5h,2h,52s,trash,27.0,0.5810093372311519,0.29978774074673054,0.11920292202211755,fold,call,0.29978774074673054,1.400424518506539,0,4.524661459797318,1.0,1.0
P00171,64,0,beginner,6,UTG,0.5,1.0,0.0,91.48133664708493,91.37602813037479,unopened,0,0,1.5,0.0,0.0,0.0,Jh,9h,J9s,suited_connector,61.0,0.06392623773465078,0.5259941715279031,0.4100795907374461,call,fold,0.06392623773465078,1.8721475245306984,0,8.401417388722912,0.0,0.0
P00171,65,0,beginner,6,UTG,0.5,1.0,0.0,117.7962231508822,124.86753516764547,unopened,0,0,1.5,0.0,0.0,0.0,Qd,6s,Q6o,marginal,53.0,0.23943463856032132,0.473379460057176,0.2871859013825026,call,call,0.473379460057176,1.053241079885648,1,7.4044738960980405,1.0,1.0
P00171,66,0,beginner,6,UTG,0.5,1.0,0.0,130.39313118152242,124.59832251186837,unopened,0,0,1.5,0.0,0.0,0.0,Qh,9s,Q9o,standard,61.0,0.009606953187175526,0.5357227857013446,0.45467026111147996,call,fold,0.009606953187175526,1.980786093625649,0,7.9537711194982466,0.0,0.0
P00171,67,0,beginner,6,CO,0.5,1.0,0.0,105.86022652121015,112.02806020984045,open_raise,1,0,4.1814204899705425,2.0,2.0,0.3235502265611979,6s,Tc,T6o,marginal,42.0,0.5487019190617977,0.40387220776063565,0.04742587317756678,fold,raise,0.04742587317756678,1.9051482536448665,0,8.582830255365336,6.688005141380075,6.688005141380075
P00171,68,0,beginner,6,MP,0.5,1.0,0.0,80.55350779759596,85.30493760687969,unopened,0,0,1.5,0.0,0.0,0.0,2h,5s,52o,trash,21.0,0.8803252233629255,0.09400319028724748,0.025671586349827028,fold,fold,0.8803252233629255,0.239349553274149,1,7.972967525946484,0.0,0.0
P00171,69,0,beginner,6,BTN,0.5,1.0,0.0,50.08701273879518,52.96903018342598,open_raise,1,0,4.973335506754917,2.535529835925986,2.535529835925986,0.3376715016467084,9h,7d,97o,marginal,45.0,0.2823276952133087,0.6085754835910784,0.10909682119561293,call,fold,0.2823276952133087,1.4353446095733826,0,5.426143171289571,0.0,0.0
