player_id,is_bot,vpip,pfr,af,action_entropy,decision_time_mean,decision_time_std,bet_size_mean,bet_size_std,gto_similarity,gto_deviation_rate,mean_gto_action_probability,mean_l1_gto_distance,std_l1_gto_distance,avg_hand_strength,weak_hand_play_rate,trash_hand_vpip,premium_hand_play_rate,strong_hand_aggression_rate,marginal_hand_error_rate,gto_fold_follow_rate,gto_call_follow_rate,gto_raise_follow_rate,open_raise_accuracy,defense_accuracy,threebet_accuracy,blind_defense_rate,blind_defense_accuracy,sb_steal_attempt_rate,pot_odds_call_accuracy,hands_played,sessions_played,fatigue_slope
P00193,0,0.6144578313253012,0.3132530120481928,1.04,0.994439820000569,5.833174342234906,1.7557892594735927,2.466751325373861,2.1216130440083107,0.6385542168674698,0.3614457831325302,0.4901164537312689,1.0197670925374622,0.48626246252648225,49.433734939759034,0.34285714285714286,0.25925925925925924,1.0,0.47368421052631576,0.48,0.6764705882352942,0.5454545454545454,0.6666666666666666,0.6060606060606061,0.7647058823529411,0.0,0.6153846153846154,0.8461538461538461,0.375,0.6538461538461539,83,2,0.24970963995354234
P00194,0,0.7307692307692307,0.358974358974359,0.9655172413793104,0.9911689689401411,5.989986513097914,1.4668767068761701,2.395896419182517,1.8933903831969416,0.5256410256410257,0.47435897435897434,0.4570651539954842,1.0858696920090316,0.46714540771072527,51.96153846153846,0.5517241379310345,0.4090909090909091,0.9090909090909091,0.5882352941176471,0.5217391304347826,0.5,0.4782608695652174,0.5925925925925926,0.5535714285714286,0.45454545454545453,0.0,0.5833333333333334,0.5,1.0,0.4444444444444444,78,2,-0.07692307692307693
P00195,0,0.7205882352941176,0.4264705882352941,1.45,0.9827365524509634,5.790032363013876,1.5534915415554682,2.435153715177804,1.7739999494506846,0.6764705882352942,0.32352941176470584,0.5114535918390328,0.9770928163219343,0.41767092075568907,48.4264705882353,0.43333333333333335,0.3333333333333333,1.0,0.5833333333333334,0.2962962962962963,0.6666666666666666,0.5789473684210527,0.7727272727272727,0.6181818181818182,0.9166666666666666,1.0,0.75,1.0,0.3333333333333333,0.5625,68,2,0.0
P00196,0,0.75,0.36538461538461536,0.95,0.9848323797687023,5.9290431745787355,1.6604587598253313,2.511439182045914,2.244374953613367,0.6153846153846154,0.3846153846153846,0.48472755994003563,1.0305448801199288,0.43306974404873494,50.46153846153846,0.47619047619047616,0.4166666666666667,1.0,0.5454545454545454,0.3125,0.55,0.6666666666666666,0.6470588235294118,0.6756756756756757,0.42857142857142855,1.0,0.6363636363636364,0.45454545454545453,0.75,0.4444444444444444,52,1,-0.07692307692307698
P00197,1,0.6363636363636364,0.25,0.6470588235294118,0.9847433310729073,2.386319768227601,0.44791057174409005,2.507415491133026,2.3852658675662504,0.6590909090909091,0.34090909090909094,0.5435319238125945,0.912936152374811,0.3994543482324602,50.59090909090909,0.22857142857142856,0.24,1.0,0.631578947368421,0.3666666666666667,0.7692307692307693,0.6538461538461539,0.4782608695652174,0.6567164179104478,0.65,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6818181818181818,88,2,-0.09090909090909094
P00198,0,0.6909090909090909,0.2727272727272727,0.6521739130434783,0.9847394666504513,5.542584252570527,1.5606121616848239,2.689030634646304,2.6289718140340836,0.5454545454545454,0.4545454545454546,0.45338743650004526,1.0932251269999094,0.4280974613177645,52.872727272727275,0.3684210526315789,0.38461538461538464,0.8571428571428571,0.5833333333333334,0.5,0.631578947368421,0.5263157894736842,0.47058823529411764,0.5526315789473685,0.4666666666666667,1.0,0.8181818181818182,0.5454545454545454,0.25,0.6,55,1,-0.16534391534391535
P00199,1,0.6557377049180327,0.3114754098360656,0.9047619047619048,0.9990102732714808,2.407122998146009,0.461033328436235,2.1537527637099827,1.560275130717388,0.6557377049180327,0.34426229508196726,0.558730527775548,0.8825389444489042,0.37199774242493094,51.01639344262295,0.15,0.06666666666666667,1.0,0.5833333333333334,0.4782608695652174,0.8571428571428571,0.5217391304347826,0.5882352941176471,0.6041666666666666,0.8333333333333334,1.0,0.7272727272727273,0.8181818181818182,0.25,0.6666666666666666,61,2,0.10967741935483877
P00200,0,0.6896551724137931,0.20689655172413793,0.42857142857142855,0.9472513879834538,5.660696679085064,1.704238142342321,1.984676647866875,1.7330923596731602,0.5402298850574713,0.45977011494252873,0.46013065225954675,1.0797386954809067,0.4790842099145045,51.6551724137931,0.41379310344827586,0.3684210526315789,0.8571428571428571,0.4666666666666667,0.45945945945945943,0.5625,0.6451612903225806,0.375,0.46774193548387094,0.72,0.0,0.47058823529411764,0.8235294117647058,0.2222222222222222,0.53125,87,2,-0.26532769556025365
P00201,1,0.7195121951219512,0.3780487804878049,1.1071428571428572,0.9932628312243988,2.5222989149319854,0.4501291438600709,2.837223620012512,2.4112176836224326,0.5121951219512195,0.4878048780487805,0.48397982326916866,1.0320403534616627,0.43313838176886144,52.451219512195124,0.39285714285714285,0.2,1.0,0.6666666666666666,0.6,0.6086956521739131,0.4,0.5833333333333334,0.46296296296296297,0.5769230769230769,1.0,0.6363636363636364,0.6363636363636364,0.4444444444444444,0.5555555555555556,82,2,0.09756097560975613
P00202,0,0.7380952380952381,0.32142857142857145,0.7714285714285715,0.9835015601790952,6.06868561219685,1.5489115764346288,2.3216525786121585,2.2000634797022163,0.4880952380952381,0.5119047619047619,0.434600676575493,1.1307986468490139,0.46331955557708954,51.13095238095238,0.48148148148148145,0.35,0.8333333333333334,0.4,0.5714285714285714,0.5,0.5161290322580645,0.44,0.463768115942029,0.6,0.0,0.2,0.6,0.5555555555555556,0.5454545454545454,84,2,-0.11904761904761912
P00203,0,0.6621621621621622,0.3783783783783784,1.3333333333333333,0.9937871798328699,5.870426926990896,1.6563424678672731,2.8184969809560143,2.1955454453537717,0.6486486486486487,0.3513513513513513,0.5119624806408797,0.9760750387182408,0.4337907799191323,50.445945945945944,0.3076923076923077,0.21052631578947367,0.8333333333333334,0.6923076923076923,0.40625,0.76,0.48148148148148145,0.7272727272727273,0.6727272727272727,0.5789473684210527,0.0,0.75,0.5625,0.25,0.6896551724137931,74,2,-0.05405405405405406
P00204,0,0.6103896103896104,0.2727272727272727,0.8076923076923077,0.9905248662442369,5.761210592240946,1.5330416429718798,2.4765687287881355,2.2549554608424676,0.5454545454545454,0.4545454545454546,0.48234028386267913,1.0353194322746417,0.47552351353916605,54.64935064935065,0.21739130434782608,0.2222222222222222,0.7272727272727273,0.5,0.4666666666666667,0.782608695652174,0.4583333333333333,0.43333333333333335,0.5081967213114754,0.6666666666666666,0.75,0.6666666666666666,0.8333333333333334,0.14285714285714285,0.65,77,2,-0.06612685560053988
P00205,0,0.6176470588235294,0.27941176470588236,0.8260869565217391,0.9926333638431593,6.010269389336015,1.642475824566146,2.6625146968813342,2.330101026810155,0.6176470588235294,0.38235294117647056,0.5078250574126099,0.9843498851747803,0.41568029399897793,49.279411764705884,0.21428571428571427,0.3,1.0,0.6,0.5,0.7692307692307693,0.4782608695652174,0.5789473684210527,0.66,0.47058823529411764,1.0,0.6153846153846154,0.46153846153846156,0.0,0.5714285714285714,68,2,0.11764705882352944
P00206,0,0.7361111111111112,0.2916666666666667,0.65625,0.9751835297490364,5.799884510970099,1.3235991297120744,1.9819129741397434,1.2508164456796702,0.4444444444444444,0.5555555555555556,0.4617525777609354,1.0764948444781293,0.4487646939136089,51.31944444444444,0.5161290322580645,0.47619047619047616,1.0,0.42857142857142855,0.5909090909090908,0.5,0.4444444444444444,0.38461538461538464,0.4528301886792453,0.42105263157894735,0.0,0.7692307692307693,0.3076923076923077,0.5,0.45454545454545453,72,2,-0.1111111111111111
P00207,0,0.5875,0.275,0.88,0.9865007945050567,5.51486102224276,1.6056453833987292,2.631782227216029,2.418180327079863,0.6,0.4,0.5110124585809558,0.9779750828380884,0.47043104245114,49.1875,0.34285714285714286,0.24,0.9,0.5714285714285714,0.4642857142857143,0.7352941176470589,0.47368421052631576,0.5185185185185185,0.5645161290322581,0.7058823529411765,1.0,0.6923076923076923,0.6923076923076923,0.2,0.5666666666666667,80,2,0.09999999999999998
P00208,0,0.5370370370370371,0.3333333333333333,1.6363636363636365,0.9528806179183443,5.7094961721895645,1.5989927437358158,2.7810000690987313,2.499306831006634,0.6851851851851852,0.31481481481481477,0.540321896374455,0.9193562072510901,0.4486859701938588,47.51851851851852,0.18518518518518517,0.11764705882352941,1.0,0.7272727272727273,0.5625,0.84,0.42105263157894735,0.8,0.6888888888888889,0.6666666666666666,0.0,0.8333333333333334,0.5,0.6666666666666666,0.5,54,1,-0.11111111111111105
P00209,0,0.6811594202898551,0.36231884057971014,1.1363636363636365,0.9983026984121179,5.813828348087798,1.5064298455715572,2.546471864263076,2.1573818108992335,0.5362318840579711,0.46376811594202894,0.47194938237013295,1.0561012352597343,0.4418530526130942,51.30434782608695,0.4074074074074074,0.3125,0.8,0.5,0.40909090909090906,0.65,0.391304347826087,0.5769230769230769,0.5555555555555556,0.4666666666666667,0.0,0.5,0.5,0.3333333333333333,0.6875,69,2,-0.1605042016806723
P00210,0,0.7796610169491526,0.3728813559322034,0.9166666666666666,0.9712428678041652,5.862660527093561,1.3744211258245285,2.280963181529415,1.6861843642064298,0.4406779661016949,0.5593220338983051,0.4135126874241195,1.172974625151761,0.43362737936913226,47.440677966101696,0.6521739130434783,0.6666666666666666,1.0,0.25,0.48275862068965514,0.36363636363636365,0.4166666666666667,0.6153846153846154,0.42857142857142855,0.47058823529411764,0.0,0.8,0.5,0.6,0.5,59,1,-0.15057471264367822
P00211,0,0.68,0.3,0.7894736842105263,0.9953399877068456,5.406987899806769,1.448092774433785,3.206908218545157,4.435023555116194,0.52,0.48,0.49071553826201236,1.0185689234759754,0.4706788566861831,47.58,0.46153846153846156,0.3125,1.0,0.7,0.6,0.6,0.45454545454545453,0.42857142857142855,0.55,0.4444444444444444,0.0,0.875,0.5,0.0,0.5833333333333334,50,1,-0.15999999999999998
P00212,0,0.7547169811320755,0.4528301886792453,1.5,0.9694291344807998,5.652728416761421,1.6045923640996433,2.7801846614218766,2.2372278736842075,0.660377358490566,0.339622641509434,0.4877133520575853,1.0245732958848295,0.4544201095091746,49.9622641509434,0.47058823529411764,0.46153846153846156,1.0,0.75,0.4347826086956522,0.625,0.5454545454545454,0.8666666666666667,0.6,0.7777777777777778,0.0,0.7692307692307693,0.8461538461538461,0.6666666666666666,0.75,53,1,0.23931623931623935
P00213,0,0.6851851851851852,0.2777777777777778,0.6818181818181818,0.9880617251774644,5.691552023037781,1.5859876148480243,1.9998837423410445,1.715780468274657,0.5925925925925926,0.40740740740740744,0.4957132338659838,1.0085735322680325,0.4450695130962846,51.074074074074076,0.4166666666666667,0.4375,1.0,0.6,0.4375,0.5909090909090909,0.6,0.5882352941176471,0.6046511627906976,0.5,1.0,0.5,0.5,0.5,0.47058823529411764,54,1,0.07407407407407407
P00214,0,0.735632183908046,0.2988505747126437,0.6842105263157895,0.9780243787677387,5.666449520738474,1.5459292429379463,2.321901460167955,2.2637973806957374,0.4827586206896552,0.5172413793103448,0.4573601562076996,1.085279687584601,0.4299738694769226,51.02298850574713,0.4,0.4090909090909091,1.0,0.4375,0.5625,0.5862068965517241,0.4666666666666667,0.39285714285714285,0.463768115942029,0.5294117647058824,1.0,0.42857142857142855,0.42857142857142855,0.29411764705882354,0.5217391304347826,87,2,-0.1490486257928118
P00215,1,0.6271186440677966,0.288135593220339,0.85,0.9949763721992633,2.508274511913624,0.553471901113161,2.163715098225283,1.5933476233936354,0.5423728813559322,0.4576271186440678,0.495275096113045,1.0094498077739098,0.4065216103949775,50.152542372881356,0.25,0.16666666666666666,1.0,0.625,0.6153846153846154,0.7894736842105263,0.4166666666666667,0.4375,0.5111111111111111,0.6428571428571429,0.0,0.6666666666666666,0.5555555555555556,0.5,0.5789473684210527,59,1,0.04942528735632179
P00216,0,0.5974025974025974,0.3116883116883117,1.0909090909090908,0.9899524013009434,6.132600963560861,1.6391457710345554,2.6546505824215414,3.188219755681451,0.6493506493506493,0.35064935064935066,0.5157514458591622,0.9684971082816757,0.4766663667003656,46.77922077922078,0.2727272727272727,0.15789473684210525,1.0,0.7142857142857143,0.6071428571428572,0.75,0.5,0.7058823529411765,0.6101694915254238,0.75,1.0,0.45454545454545453,0.6363636363636364,0.7142857142857143,0.6190476190476191,77,2,0.03508771929824561
P00217,1,0.6779661016949152,0.3728813559322034,1.2222222222222223,0.996646276623214,2.585597779004976,0.4253299176312102,2.347473870061139,1.8006158199554536,0.5932203389830508,0.4067796610169492,0.49478891878122,1.0104221624375602,0.40701438989106287,48.28813559322034,0.3333333333333333,0.29411764705882354,1.0,0.7142857142857143,0.5454545454545454,0.6521739130434783,0.42857142857142855,0.7333333333333333,0.5882352941176471,0.625,0.0,0.75,0.5,0.6,0.65,59,1,0.01379310344827589
P00218,1,0.6493506493506493,0.18181818181818182,0.3888888888888889,0.9401699930600376,2.362108070267471,0.39201120601446715,1.7771862854334564,1.370574719681876,0.6623376623376623,0.33766233766233766,0.5393546034838778,0.9212907930322446,0.38206164830110534,47.09090909090909,0.39473684210526316,0.22727272727272727,1.0,0.625,0.41666666666666663,0.6875,0.6923076923076923,0.5789473684210527,0.6557377049180327,0.6875,0.0,0.25,0.75,0.0,0.6470588235294118,77,2,0.11268556005398112
P00219,0,0.6941176470588235,0.3058823529411765,0.7878787878787878,0.9939768159562864,5.764580301558206,1.602125419773482,2.428423185340548,2.160960622557076,0.5882352941176471,0.4117647058823529,0.4841954598920072,1.0316090802159859,0.4960397402449888,46.0,0.48717948717948717,0.42857142857142855,1.0,0.75,0.38888888888888884,0.5348837209302325,0.6666666666666666,0.6,0.5892857142857143,0.5384615384615384,1.0,0.65,0.55,0.4,0.5714285714285714,85,2,0.08028792912513838
P00220,0,0.6753246753246753,0.4155844155844156,1.6,0.9833293973569059,5.697193808404277,1.7920495505648923,2.293375626968955,1.616963682026867,0.5974025974025974,0.4025974025974026,0.49764585489868396,1.004708290202632,0.5023187214245621,47.688311688311686,0.4411764705882353,0.2608695652173913,1.0,0.8,0.5333333333333333,0.6333333333333333,0.4230769230769231,0.7619047619047619,0.6417910447761194,0.3,0.0,0.5555555555555556,0.3333333333333333,0.6428571428571429,0.5384615384615384,77,2,0.14035087719298245
P00221,0,0.6610169491525424,0.1864406779661017,0.39285714285714285,0.940809216621293,5.559538937796756,1.5111420345350874,1.7198572627769686,0.8373729272228817,0.4915254237288136,0.5084745762711864,0.458401621683952,1.0831967566320961,0.4876710458958957,46.79661016949152,0.4482758620689655,0.5,1.0,0.16666666666666666,0.5714285714285714,0.5172413793103449,0.7857142857142857,0.1875,0.41304347826086957,0.7692307692307693,0.0,0.5714285714285714,0.8571428571428571,0.25,0.5882352941176471,59,1,0.017241379310344807
P00222,1,0.6404494382022472,0.2808988764044944,0.78125,0.9942025924147215,2.4921473829279424,0.4508922582756806,2.1420752977246265,1.7133272260112606,0.6853932584269663,0.3146067415730337,0.5434864783594977,0.9130270432810044,0.4099345486215158,49.47191011235955,0.3,0.18518518518518517,0.8571428571428571,0.8125,0.40740740740740744,0.78125,0.6129032258064516,0.6538461538461539,0.6666666666666666,0.75,1.0,0.6363636363636364,0.6363636363636364,0.2222222222222222,0.6451612903225806,89,2,0.09696969696969693
P00223,0,0.6704545454545454,0.2727272727272727,0.6857142857142857,0.9893016389706538,5.739458495602547,1.558636897728559,2.6839615283735325,3.0055197080943064,0.5568181818181818,0.44318181818181823,0.4710431926991648,1.0579136146016703,0.47211070372958786,48.65909090909091,0.37142857142857144,0.3333333333333333,1.0,0.5384615384615384,0.5277777777777778,0.6363636363636364,0.5277777777777778,0.47368421052631576,0.5303030303030303,0.6111111111111112,0.75,0.7058823529411765,0.6470588235294118,0.4,0.5925925925925926,88,2,0.11363636363636365
P00224,0,0.725,0.25,0.5263157894736842,0.9604875865907871,6.045906433342206,1.5363137904544442,1.9573250753196714,1.8241574819984532,0.5625,0.4375,0.45993117657526456,1.080137646849471,0.4528220311399953,51.6625,0.4482758620689655,0.42105263157894735,0.8181818181818182,0.4666666666666667,0.4117647058823529,0.56,0.6451612903225806,0.4583333333333333,0.5166666666666667,0.7,0.0,0.3333333333333333,0.7333333333333333,0.23076923076923078,0.5454545454545454,80,2,-0.07499999999999996
P00225,0,0.6610169491525424,0.2542372881355932,0.625,0.9837683324466002,5.702090383866553,1.410617687088932,1.749273958663278,1.406518289704677,0.4576271186440678,0.5423728813559322,0.43166306541747096,1.1366738691650584,0.47362358484040695,48.74576271186441,0.5172413793103449,0.4,1.0,0.25,0.5333333333333333,0.48148148148148145,0.4375,0.4375,0.46153846153846156,0.42857142857142855,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3888888888888889,59,1,-0.11724137931034484
P00226,0,0.6721311475409836,0.3442622950819672,1.05,0.9997566821835681,5.617483376983682,1.5253010330703989,2.4321809323918293,2.037134491109891,0.5245901639344263,0.47540983606557374,0.4530494251846925,1.093901149630615,0.4752003969714999,55.14754098360656,0.35294117647058826,0.2727272727272727,0.6666666666666666,0.42857142857142855,0.5,0.6875,0.47368421052631576,0.46153846153846156,0.48,0.7272727272727273,0.0,0.7142857142857143,1.0,0.75,0.5555555555555556,61,2,0.048387096774193505
P00227,0,0.5849056603773585,0.3584905660377358,1.5833333333333333,0.973085526909579,5.4557133487135605,1.6475787729865705,2.8865513430958325,2.1508268810789044,0.6226415094339622,0.37735849056603776,0.5067348997919832,0.9865302004160339,0.433573932336561,46.698113207547166,0.2692307692307692,0.23529411764705882,1.0,0.75,0.5,0.7083333333333334,0.3125,0.8461538461538461,0.6052631578947368,0.6153846153846154,1.0,0.7777777777777778,0.5555555555555556,0.5,0.4090909090909091,53,1,0.014245014245014231
P00228,0,0.6455696202531646,0.3291139240506329,1.04,0.9989846528567847,5.672786046862508,1.3509370694982523,2.846451793506413,2.7599303836074394,0.5063291139240507,0.49367088607594933,0.4714471892759686,1.0571056214480627,0.41495392194009195,51.58227848101266,0.3225806451612903,0.3157894736842105,1.0,0.5882352941176471,0.625,0.6785714285714286,0.3333333333333333,0.4666666666666667,0.532258064516129,0.4117647058823529,0.0,0.625,0.5,0.4444444444444444,0.5,79,2,0.29102564102564105
P00229,0,0.7349397590361446,0.27710843373493976,0.6052631578947368,0.969637221157835,5.712803994732054,1.566634205657311,2.1033168611466464,1.719451522559711,0.46987951807228917,0.5301204819277108,0.44697134596901206,1.1060573080619758,0.4249323980287344,52.71084337349398,0.391304347826087,0.47058823529411764,1.0,0.17647058823529413,0.5151515151515151,0.5925925925925926,0.4642857142857143,0.35714285714285715,0.46875,0.47058823529411764,0.5,0.6666666666666666,0.4166666666666667,0.25,0.6,83,2,0.012775842044134678
P00230,0,0.6329113924050633,0.31645569620253167,1.0,0.997702962079144,5.607618231084049,1.8248928512788791,2.8782369302747957,2.527452807905089,0.6455696202531646,0.35443037974683544,0.5329202769910462,0.9341594460179077,0.4463550398849395,50.177215189873415,0.24242424242424243,0.23076923076923078,0.9166666666666666,0.6875,0.48,0.7428571428571429,0.5,0.6363636363636364,0.6166666666666667,0.7647058823529411,0.5,0.6363636363636364,0.8181818181818182,0.16666666666666666,0.7333333333333333,79,2,-0.19358974358974357
P00231,1,0.7222222222222222,0.3888888888888889,1.1666666666666667,0.9915323997298832,2.4549557288085464,0.468821415391418,2.285211888721729,2.443362777150774,0.5277777777777778,0.4722222222222222,0.4908071970916424,1.0183856058167153,0.43556485487543684,50.27777777777778,0.375,0.29411764705882354,1.0,0.4444444444444444,0.5454545454545454,0.625,0.3157894736842105,0.5862068965517241,0.5087719298245614,0.6428571428571429,0.0,0.5,0.5,0.5714285714285714,0.7,72,2,0.0
P00232,0,0.782051282051282,0.23076923076923078,0.4186046511627907,0.9090765128974543,5.898322691272029,1.3469176390557274,2.0137540198845243,1.7579965903663195,0.46153846153846156,0.5384615384615384,0.45264319273288817,1.0947136145342238,0.4013388384233734,49.333333333333336,0.59375,0.47619047619047616,1.0,0.23076923076923078,0.4285714285714286,0.45161290322580644,0.5925925925925926,0.3,0.44642857142857145,0.45,1.0,0.6,0.6,0.0,0.48,78,2,0.051282051282051266
P00233,0,0.7101449275362319,0.3333333333333333,0.8846153846153846,0.9948232251136976,5.921175212909332,1.5333755219357297,2.359648111577127,2.129414557425351,0.6086956521739131,0.3913043478260869,0.49736985445411497,1.0052602910917703,0.44002699157057973,46.3768115942029,0.4838709677419355,0.2631578947368421,1.0,0.875,0.5172413793103448,0.5925925925925926,0.5555555555555556,0.7333333333333333,0.6,0.6470588235294118,0.5,0.5833333333333334,0.9166666666666666,0.3333333333333333,0.7391304347826086,69,2,0.04033613445378148
P00234,0,0.6363636363636364,0.23636363636363636,0.5909090909090909,0.9787786531964969,5.786850095940847,1.2062989938725939,2.0677147396491047,1.2466614641342861,0.4727272727272727,0.5272727272727273,0.42517643413226663,1.1496471317354668,0.4890748997187022,49.054545454545455,0.5714285714285714,0.4166666666666667,0.6666666666666666,0.6,0.6296296296296297,0.45,0.5,0.46153846153846156,0.43902439024390244,0.5714285714285714,0.0,0.625,0.75,0.0,0.5833333333333334,55,1,-0.16269841269841273
P00235,0,0.6179775280898876,0.1797752808988764,0.41025641025641024,0.9445220607494826,5.78599170135441,1.4239136483497585,1.8435083208727763,1.6541522243225157,0.48314606741573035,0.5168539325842696,0.4730581736945618,1.0538836526108761,0.45355289221756784,48.53932584269663,0.39473684210526316,0.2857142857142857,1.0,0.5714285714285714,0.6363636363636364,0.6363636363636364,0.4666666666666667,0.3076923076923077,0.4393939393939394,0.5909090909090909,1.0,0.47058823529411764,0.5882352941176471,0.0,0.5517241379310345,89,2,-0.033333333333333326
P00236,1,0.5614035087719298,0.2807017543859649,1.0,0.9782546576140436,2.328903300911956,0.4685200634003969,1.8441717667928097,0.7171335733900204,0.6491228070175439,0.3508771929824561,0.5546115356924038,0.8907769286151922,0.4700568763608299,47.03508771929825,0.2413793103448276,0.23809523809523808,1.0,0.6153846153846154,0.4,0.7333333333333333,0.45454545454545453,0.625,0.6938775510204082,0.375,0.0,0.6,0.4,0.2857142857142857,0.5714285714285714,57,1,0.01231527093596052
P00237,1,0.6984126984126984,0.2857142857142857,0.6923076923076923,0.9873342572706626,2.440829682106132,0.3948068505511459,2.2232225722974164,1.8045835666014853,0.49206349206349204,0.5079365079365079,0.4739726743360493,1.0520546513279012,0.42705994183110224,48.98412698412698,0.375,0.25,1.0,0.14285714285714285,0.6,0.625,0.45454545454545453,0.35294117647058826,0.4791666666666667,0.5384615384615384,0.5,0.75,0.5,0.25,0.3684210526315789,63,2,0.14314516129032256
P00238,0,0.686046511627907,0.36046511627906974,1.1071428571428572,0.9984153967727545,5.9927016467781975,1.7058687311583294,2.8972150502388203,3.3995491986325477,0.5465116279069767,0.4534883720930233,0.46905315774365514,1.0618936845126898,0.43957569538269037,50.47674418604651,0.3548387096774194,0.3181818181818182,1.0,0.6923076923076923,0.5454545454545454,0.6296296296296297,0.42857142857142855,0.625,0.5714285714285714,0.42857142857142855,0.5,0.75,0.375,0.3333333333333333,0.6071428571428571,86,2,0.023255813953488413
P00239,0,0.6666666666666666,0.28735632183908044,0.7575757575757576,0.9942091311639716,6.235430922355768,1.4744594296935067,2.0277646264995637,1.0396710448400406,0.6551724137931034,0.3448275862068966,0.5309766705587585,0.9380466588824828,0.414753671678789,47.85057471264368,0.3235294117647059,0.24,0.8333333333333334,0.6,0.4444444444444444,0.7647058823529411,0.59375,0.5714285714285714,0.6129032258064516,0.75,1.0,0.5454545454545454,0.8181818181818182,0.6,0.6842105263157895,87,2,0.007928118393234596
P00240,1,0.7457627118644068,0.4576271186440678,1.588235294117647,0.9688915548296199,2.3952291305352422,0.47234527774009677,2.347674643686919,1.7314878376030505,0.576271186440678,0.423728813559322,0.49811939056630083,1.0037612188673983,0.4079828760475284,50.88135593220339,0.38095238095238093,0.2857142857142857,1.0,0.3,0.5,0.7222222222222222,0.3684210526315789,0.6363636363636364,0.5714285714285714,0.6,0.0,0.5714285714285714,0.8571428571428571,0.4,0.5789473684210527,59,1,-0.019540229885057436
P00241,0,0.735632183908046,0.3103448275862069,0.7297297297297297,0.9816572367235092,5.861892018435919,1.6021519926487275,1.9793006353262856,1.3004295026995574,0.5632183908045977,0.4367816091954023,0.4721025619799797,1.0557948760400406,0.41133941923521533,49.71264367816092,0.4482758620689655,0.38095238095238093,1.0,0.6428571428571429,0.5714285714285714,0.5357142857142857,0.55,0.631578947368421,0.5522388059701493,0.631578947368421,0.0,0.5333333333333333,0.4666666666666667,0.25,0.4782608695652174,87,2,-0.03594080338266392
P00242,0,0.6307692307692307,0.3230769230769231,1.05,0.9972337856253102,5.557234504939598,1.6965512069407658,2.3980805277006336,1.6831214400272319,0.5692307692307692,0.4307692307692308,0.4946043341965713,1.0107913316068575,0.44374735281047023,50.90769230769231,0.18181818181818182,0.14285714285714285,1.0,0.45454545454545453,0.5769230769230769,0.7727272727272727,0.4230769230769231,0.5294117647058824,0.5686274509803921,0.5714285714285714,0.0,0.8,0.6,0.25,0.48,65,2,0.07481060606060608
P00243,1,0.7411764705882353,0.36470588235294116,0.96875,0.9880408065258607,2.5466978191338714,0.4916969836387329,2.5246328307400714,2.7878902079141032,0.5882352941176471,0.4117647058823529,0.5152698158090209,0.9694603683819584,0.382174253518305,51.294117647058826,0.32,0.21052631578947367,1.0,0.5833333333333334,0.5,0.75,0.47058823529411764,0.5925925925925926,0.6086956521739131,0.5,0.5,0.9090909090909091,0.45454545454545453,0.375,0.6153846153846154,85,2,0.03322259136212624
P00244,0,0.6794871794871795,0.21794871794871795,0.4722222222222222,0.9590196962903411,5.279685677078685,1.6164986072388803,2.2189461451970907,2.1113835734760187,0.5256410256410257,0.47435897435897434,0.45386567806809947,1.092268643863801,0.42988378980655334,50.42307692307692,0.43333333333333335,0.3888888888888889,1.0,0.6363636363636364,0.53125,0.5714285714285714,0.5161290322580645,0.47368421052631576,0.5081967213114754,0.6,0.5,0.6666666666666666,0.6,0.0,0.5925925925925926,78,2,0.02564102564102566
P00245,0,0.7534246575342466,0.3287671232876712,0.7741935483870968,0.9781948480176201,6.049336678690192,1.6727951420461802,2.392587923791361,1.9523731461935194,0.5753424657534246,0.4246575342465754,0.5123870264752518,0.9752259470494964,0.39497830138564044,49.84931506849315,0.4230769230769231,0.09090909090909091,1.0,0.5384615384615384,0.5806451612903225,0.6,0.5555555555555556,0.5714285714285714,0.5555555555555556,0.7058823529411765,0.0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.6153846153846154,73,2,-0.12537537537537535
P00246,0,0.7386363636363636,0.29545454545454547,0.6666666666666666,0.9754026169358324,5.972370616927528,1.523530228777278,2.2954340693346778,1.9406310507685607,0.375,0.625,0.4212015932487654,1.1575968135024692,0.4524612146706452,52.95454545454545,0.5,0.5,0.9090909090909091,0.36363636363636365,0.6944444444444444,0.42424242424242425,0.37037037037037035,0.32142857142857145,0.36363636363636365,0.45,0.0,0.8125,0.375,0.4444444444444444,0.3448275862068966,88,2,-0.06818181818181823
P00247,0,0.6538461538461539,0.4423076923076923,2.090909090909091,0.9617861923084388,6.0545718582762476,1.4338004157018076,3.5929063170776026,4.561331122210939,0.5384615384615384,0.46153846153846156,0.4928796398896336,1.0142407202207329,0.4645816130528374,50.92307692307692,0.25,0.15384615384615385,1.0,0.8333333333333334,0.6521739130434783,0.8461538461538461,0.30434782608695654,0.625,0.5238095238095238,0.7142857142857143,0.3333333333333333,0.625,0.5,0.6,0.42857142857142855,52,1,0.0
